transaction_id,date,customer_id,product_category,quantity,total_amount,high_value_order
501,2023-05-14,CUST501,Electronics,2,60,False
502,2023-04-02,CUST502,Electronics,3,150,False
503,2023-10-25,CUST503,Beauty,4,2000,True
504,2023-05-16,CUST504,Beauty,3,150,False
505,2023-01-20,CUST505,Beauty,1,50,False
506,2023-02-25,CUST506,Beauty,3,1500,True
507,2023-11-02,CUST507,Electronics,3,1500,True
508,2023-08-11,CUST508,Beauty,2,600,False
509,2023-06-26,CUST509,Electronics,3,900,False
510,2023-06-10,CUST510,Beauty,4,200,False
511,2023-08-12,CUST511,Beauty,2,100,False
512,2023-11-07,CUST512,Beauty,1,25,False
513,2023-09-19,CUST513,Electronics,4,100,False
514,2023-03-01,CUST514,Electronics,1,300,False
515,2023-07-17,CUST515,Clothing,3,900,False
516,2023-10-23,CUST516,Beauty,4,100,False
517,2023-04-08,CUST517,Clothing,4,100,False
518,2023-05-11,CUST518,Clothing,1,30,False
519,2023-01-23,CUST519,Electronics,4,120,False
520,2023-12-29,CUST520,Electronics,4,100,False
521,2023-08-12,CUST521,Clothing,4,120,False
522,2023-01-01,CUST522,Beauty,3,1500,True
523,2023-09-24,CUST523,Electronics,1,300,False
524,2023-10-03,CUST524,Beauty,4,1200,True
525,2023-12-18,CUST525,Beauty,2,50,False
526,2023-12-10,CUST526,Clothing,2,100,False
527,2023-04-11,CUST527,Clothing,2,50,False
528,2023-07-06,CUST528,Clothing,2,60,False
529,2023-08-09,CUST529,Clothing,3,150,False
530,2023-02-05,CUST530,Electronics,4,120,False
531,2023-12-07,CUST531,Electronics,1,500,False
532,2023-06-19,CUST532,Clothing,4,120,False
533,2023-11-16,CUST533,Electronics,3,1500,True
534,2023-06-10,CUST534,Clothing,2,1000,False
535,2023-12-06,CUST535,Beauty,3,90,False
536,2023-03-05,CUST536,Beauty,4,120,False
537,2023-06-03,CUST537,Beauty,1,500,False
538,2023-09-17,CUST538,Clothing,3,150,False
539,2023-06-08,CUST539,Beauty,1,500,False
540,2023-12-08,CUST540,Electronics,3,900,False
541,2023-07-29,CUST541,Beauty,1,500,False
542,2023-06-17,CUST542,Beauty,1,50,False
543,2023-07-26,CUST543,Beauty,2,600,False
544,2023-12-23,CUST544,Electronics,1,25,False
545,2023-06-01,CUST545,Clothing,2,50,False
546,2023-10-11,CUST546,Electronics,4,200,False
547,2023-03-07,CUST547,Clothing,4,2000,True
548,2023-04-09,CUST548,Clothing,2,60,False
549,2023-08-04,CUST549,Beauty,2,100,False
550,2023-12-07,CUST550,Clothing,3,900,False
551,2023-07-14,CUST551,Electronics,3,900,False
552,2023-12-13,CUST552,Electronics,3,75,False
553,2023-03-31,CUST553,Clothing,4,1200,True
554,2023-11-12,CUST554,Beauty,3,150,False
555,2023-10-19,CUST555,Beauty,1,300,False
556,2023-06-04,CUST556,Electronics,1,50,False
557,2023-07-27,CUST557,Beauty,3,90,False
558,2023-10-08,CUST558,Clothing,1,25,False
559,2023-01-01,CUST559,Clothing,4,1200,True
560,2023-06-05,CUST560,Electronics,1,50,False
561,2023-05-27,CUST561,Clothing,4,2000,True
562,2023-04-18,CUST562,Electronics,2,50,False
563,2023-08-09,CUST563,Clothing,2,60,False
564,2023-10-24,CUST564,Electronics,2,100,False
565,2023-11-07,CUST565,Beauty,2,60,False
566,2023-12-02,CUST566,Clothing,1,30,False
567,2023-06-14,CUST567,Clothing,3,900,False
568,2023-08-27,CUST568,Electronics,1,300,False
569,2023-08-15,CUST569,Electronics,4,200,False
570,2023-08-15,CUST570,Clothing,1,500,False
571,2023-12-12,CUST571,Electronics,1,50,False
572,2023-04-20,CUST572,Clothing,4,2000,True
573,2023-09-19,CUST573,Beauty,2,60,False
574,2023-08-31,CUST574,Electronics,2,50,False
575,2023-03-28,CUST575,Clothing,2,100,False
576,2023-12-04,CUST576,Beauty,3,150,False
577,2023-02-13,CUST577,Beauty,4,2000,True
578,2023-05-26,CUST578,Clothing,4,120,False
579,2023-09-21,CUST579,Electronics,1,30,False
580,2023-12-06,CUST580,Clothing,3,1500,True
581,2023-11-21,CUST581,Beauty,2,60,False
582,2023-11-14,CUST582,Clothing,3,900,False
583,2023-06-21,CUST583,Electronics,4,100,False
584,2023-02-17,CUST584,Beauty,4,200,False
585,2023-05-01,CUST585,Clothing,1,25,False
586,2023-12-11,CUST586,Electronics,1,50,False
587,2023-06-08,CUST587,Beauty,4,1200,True
588,2023-04-26,CUST588,Electronics,2,60,False
589,2023-04-12,CUST589,Beauty,2,1000,False
590,2023-03-17,CUST590,Clothing,3,900,False
591,2023-01-13,CUST591,Electronics,4,100,False
592,2023-01-24,CUST592,Beauty,4,2000,True
593,2023-05-06,CUST593,Electronics,2,60,False
594,2023-09-01,CUST594,Electronics,2,600,False
595,2023-11-09,CUST595,Clothing,4,2000,True
596,2023-02-07,CUST596,Electronics,1,300,False
597,2023-08-22,CUST597,Beauty,4,1200,True
598,2023-08-01,CUST598,Beauty,4,120,False
599,2023-11-19,CUST599,Beauty,2,100,False
600,2023-10-22,CUST600,Beauty,2,1000,False
601,2023-04-10,CUST601,Clothing,1,30,False
602,2023-12-23,CUST602,Electronics,1,300,False
603,2023-07-16,CUST603,Clothing,3,90,False
604,2023-09-11,CUST604,Electronics,4,200,False
605,2023-07-24,CUST605,Electronics,2,1000,False
606,2023-05-05,CUST606,Electronics,1,50,False
607,2023-03-17,CUST607,Clothing,3,75,False
608,2023-12-02,CUST608,Electronics,3,1500,True
609,2023-12-19,CUST609,Clothing,2,100,False
610,2023-01-03,CUST610,Beauty,2,600,False
611,2023-02-24,CUST611,Beauty,3,1500,True
612,2023-08-06,CUST612,Electronics,1,500,False
613,2023-04-23,CUST613,Clothing,3,90,False
614,2023-04-01,CUST614,Beauty,4,1200,True
615,2023-12-23,CUST615,Clothing,4,100,False
616,2023-09-23,CUST616,Clothing,2,100,False
617,2023-08-26,CUST617,Electronics,1,30,False
618,2023-01-26,CUST618,Beauty,1,50,False
619,2023-10-13,CUST619,Electronics,4,100,False
620,2023-05-08,CUST620,Electronics,3,75,False
621,2023-03-04,CUST621,Beauty,2,1000,False
622,2023-08-22,CUST622,Beauty,3,75,False
623,2023-03-10,CUST623,Clothing,3,150,False
624,2023-08-26,CUST624,Beauty,3,900,False
625,2023-12-08,CUST625,Clothing,1,300,False
626,2023-09-29,CUST626,Clothing,4,2000,True
627,2023-10-14,CUST627,Clothing,1,50,False
628,2023-11-01,CUST628,Beauty,4,200,False
629,2023-06-12,CUST629,Electronics,2,50,False
630,2023-08-15,CUST630,Clothing,2,100,False
631,2023-11-10,CUST631,Electronics,3,90,False
632,2023-09-16,CUST632,Electronics,4,100,False
633,2023-08-07,CUST633,Beauty,4,120,False
634,2023-10-08,CUST634,Electronics,4,2000,True
635,2023-08-17,CUST635,Electronics,3,900,False
636,2023-03-23,CUST636,Beauty,3,1500,True
637,2023-09-01,CUST637,Clothing,2,600,False
638,2023-08-19,CUST638,Electronics,1,500,False
639,2023-05-13,CUST639,Beauty,4,200,False
640,2023-05-07,CUST640,Electronics,4,120,False
641,2023-11-23,CUST641,Electronics,1,300,False
642,2023-05-22,CUST642,Clothing,4,100,False
643,2023-09-24,CUST643,Electronics,3,90,False
644,2023-09-06,CUST644,Beauty,3,75,False
645,2023-11-17,CUST645,Electronics,4,120,False
646,2023-05-03,CUST646,Clothing,3,90,False
647,2023-05-21,CUST647,Clothing,3,1500,True
648,2023-08-14,CUST648,Beauty,4,1200,True
649,2023-02-09,CUST649,Clothing,2,600,False
650,2024-01-01,CUST650,Electronics,1,30,False
651,2023-05-27,CUST651,Clothing,3,150,False
652,2023-05-01,CUST652,Beauty,2,100,False
653,2023-05-20,CUST653,Clothing,3,75,False
654,2023-06-21,CUST654,Clothing,3,75,False
655,2023-06-13,CUST655,Clothing,1,500,False
656,2023-10-04,CUST656,Beauty,3,90,False
657,2023-02-11,CUST657,Clothing,1,25,False
658,2023-03-12,CUST658,Clothing,1,25,False
659,2023-03-19,CUST659,Electronics,1,30,False
660,2023-04-29,CUST660,Beauty,2,1000,False
661,2023-07-16,CUST661,Clothing,4,100,False
662,2023-12-22,CUST662,Beauty,2,1000,False
663,2023-03-20,CUST663,Clothing,4,1200,True
664,2023-12-28,CUST664,Clothing,4,2000,True
665,2023-04-20,CUST665,Clothing,1,50,False
666,2023-02-02,CUST666,Electronics,3,150,False
667,2023-08-01,CUST667,Electronics,1,500,False
668,2023-07-28,CUST668,Electronics,3,150,False
669,2023-06-19,CUST669,Beauty,4,1200,True
670,2023-10-05,CUST670,Beauty,1,30,False
671,2023-08-27,CUST671,Electronics,3,150,False
672,2023-08-01,CUST672,Beauty,2,100,False
673,2023-02-01,CUST673,Clothing,3,1500,True
674,2023-04-16,CUST674,Clothing,1,300,False
675,2023-08-04,CUST675,Clothing,2,60,False
676,2023-07-19,CUST676,Electronics,3,1500,True
677,2023-10-27,CUST677,Beauty,3,1500,True
678,2023-12-23,CUST678,Electronics,3,900,False
679,2023-01-11,CUST679,Beauty,3,90,False
680,2023-10-22,CUST680,Clothing,3,900,False
681,2023-07-14,CUST681,Electronics,2,60,False
682,2023-09-02,CUST682,Beauty,4,1200,True
683,2023-01-04,CUST683,Beauty,2,1000,False
684,2023-06-30,CUST684,Clothing,2,1000,False
685,2023-06-02,CUST685,Electronics,2,50,False
686,2023-07-19,CUST686,Electronics,4,200,False
687,2023-08-03,CUST687,Electronics,1,300,False
688,2023-10-03,CUST688,Clothing,4,100,False
689,2023-10-07,CUST689,Electronics,2,100,False
690,2023-11-05,CUST690,Clothing,3,900,False
691,2023-04-23,CUST691,Clothing,3,90,False
692,2023-09-07,CUST692,Clothing,2,100,False
693,2023-04-23,CUST693,Beauty,3,1500,True
694,2023-05-20,CUST694,Electronics,2,50,False
695,2023-08-12,CUST695,Electronics,3,150,False
696,2023-09-06,CUST696,Clothing,4,200,False
697,2023-01-15,CUST697,Clothing,1,500,False
698,2023-07-19,CUST698,Electronics,1,300,False
699,2023-06-22,CUST699,Clothing,4,120,False
700,2023-12-09,CUST700,Electronics,4,2000,True
701,2023-12-14,CUST701,Beauty,2,60,False
702,2023-07-27,CUST702,Clothing,2,600,False
703,2023-03-26,CUST703,Electronics,2,100,False
704,2023-08-28,CUST704,Clothing,3,90,False
705,2023-03-07,CUST705,Electronics,2,50,False
706,2023-11-15,CUST706,Electronics,4,100,False
707,2023-10-01,CUST707,Clothing,1,500,False
708,2023-01-14,CUST708,Beauty,3,900,False
709,2023-07-21,CUST709,Electronics,2,1000,False
710,2023-10-31,CUST710,Electronics,3,1500,True
711,2023-10-16,CUST711,Electronics,3,1500,True
712,2023-12-06,CUST712,Beauty,2,50,False
713,2023-01-14,CUST713,Beauty,3,75,False
714,2023-02-12,CUST714,Clothing,1,500,False
715,2023-11-26,CUST715,Beauty,4,100,False
716,2023-08-08,CUST716,Clothing,4,1200,True
717,2023-03-11,CUST717,Clothing,1,500,False
718,2023-08-25,CUST718,Beauty,3,75,False
719,2023-04-04,CUST719,Clothing,2,60,False
720,2023-01-26,CUST720,Beauty,3,1500,True
721,2023-05-14,CUST721,Clothing,1,500,False
722,2023-07-14,CUST722,Beauty,3,900,False
723,2023-06-17,CUST723,Beauty,4,200,False
724,2023-04-19,CUST724,Clothing,3,150,False
725,2023-08-21,CUST725,Electronics,1,300,False
726,2023-06-17,CUST726,Clothing,4,1200,True
727,2023-06-22,CUST727,Beauty,3,900,False
728,2023-07-14,CUST728,Electronics,3,150,False
729,2023-05-23,CUST729,Clothing,4,1200,True
730,2023-08-04,CUST730,Clothing,2,50,False
731,2023-05-10,CUST731,Clothing,4,2000,True
732,2023-02-11,CUST732,Electronics,2,1000,False
733,2023-08-29,CUST733,Beauty,1,30,False
734,2023-01-10,CUST734,Clothing,1,30,False
735,2023-10-04,CUST735,Clothing,4,2000,True
736,2023-01-27,CUST736,Clothing,4,100,False
737,2023-06-29,CUST737,Clothing,1,50,False
738,2023-04-25,CUST738,Clothing,2,100,False
739,2023-11-29,CUST739,Beauty,1,25,False
740,2023-02-05,CUST740,Beauty,4,200,False
741,2023-11-30,CUST741,Clothing,1,300,False
742,2023-01-21,CUST742,Electronics,4,2000,True
743,2023-01-16,CUST743,Beauty,4,2000,True
744,2023-05-07,CUST744,Electronics,1,25,False
745,2023-04-13,CUST745,Beauty,2,100,False
746,2023-01-11,CUST746,Clothing,3,90,False
747,2023-11-15,CUST747,Beauty,1,30,False
748,2023-03-20,CUST748,Clothing,3,150,False
749,2023-05-03,CUST749,Beauty,1,30,False
750,2023-03-06,CUST750,Clothing,3,75,False
751,2023-08-31,CUST751,Clothing,2,50,False
752,2023-12-09,CUST752,Clothing,2,100,False
753,2023-02-28,CUST753,Clothing,1,30,False
754,2023-10-16,CUST754,Electronics,4,100,False
755,2023-04-22,CUST755,Clothing,3,75,False
756,2023-08-27,CUST756,Electronics,4,1200,True
757,2023-12-25,CUST757,Electronics,4,1200,True
758,2023-05-12,CUST758,Clothing,4,100,False
759,2023-07-08,CUST759,Electronics,2,100,False
760,2023-03-27,CUST760,Beauty,1,500,False
761,2023-11-07,CUST761,Clothing,1,500,False
762,2023-11-07,CUST762,Electronics,2,50,False
763,2023-02-28,CUST763,Clothing,2,50,False
764,2023-03-25,CUST764,Clothing,1,25,False
765,2023-06-09,CUST765,Clothing,4,200,False
766,2023-02-25,CUST766,Electronics,3,900,False
767,2023-10-24,CUST767,Beauty,3,75,False
768,2023-01-14,CUST768,Beauty,3,75,False
769,2023-06-09,CUST769,Electronics,4,120,False
770,2023-10-22,CUST770,Clothing,1,50,False
771,2023-12-13,CUST771,Electronics,2,50,False
772,2023-07-12,CUST772,Electronics,1,30,False
773,2023-07-23,CUST773,Electronics,4,2000,True
774,2023-04-12,CUST774,Clothing,2,50,False
775,2023-02-08,CUST775,Electronics,4,100,False
776,2023-10-31,CUST776,Clothing,3,90,False
777,2023-12-20,CUST777,Electronics,3,150,False
778,2023-11-18,CUST778,Beauty,4,100,False
779,2023-05-05,CUST779,Electronics,2,1000,False
780,2023-02-22,CUST780,Electronics,2,50,False
781,2023-12-23,CUST781,Beauty,1,500,False
782,2023-06-04,CUST782,Clothing,3,900,False
783,2023-12-17,CUST783,Clothing,1,300,False
784,2023-11-04,CUST784,Electronics,1,500,False
785,2023-03-03,CUST785,Beauty,4,200,False
786,2023-10-17,CUST786,Clothing,4,100,False
787,2023-01-22,CUST787,Electronics,1,25,False
788,2023-06-27,CUST788,Beauty,3,900,False
789,2023-09-30,CUST789,Clothing,4,2000,True
790,2023-08-08,CUST790,Clothing,1,25,False
791,2023-12-05,CUST791,Beauty,1,25,False
792,2023-07-09,CUST792,Beauty,1,50,False
793,2023-02-05,CUST793,Beauty,1,30,False
794,2023-09-17,CUST794,Beauty,1,300,False
795,2023-11-28,CUST795,Electronics,1,300,False
796,2023-06-24,CUST796,Beauty,4,120,False
797,2023-01-07,CUST797,Clothing,3,75,False
798,2023-08-04,CUST798,Clothing,1,50,False
799,2023-09-08,CUST799,Electronics,2,100,False
800,2023-02-24,CUST800,Clothing,4,1200,True
801,2023-08-10,CUST801,Clothing,4,200,False
802,2023-07-05,CUST802,Beauty,1,30,False
803,2023-11-22,CUST803,Clothing,4,100,False
804,2023-08-24,CUST804,Electronics,1,30,False
805,2023-12-29,CUST805,Beauty,3,1500,True
806,2023-03-20,CUST806,Beauty,3,900,False
807,2023-08-11,CUST807,Electronics,4,200,False
808,2023-04-01,CUST808,Beauty,4,2000,True
809,2023-09-25,CUST809,Beauty,2,100,False
810,2023-11-30,CUST810,Electronics,4,100,False
811,2023-05-19,CUST811,Beauty,2,50,False
812,2023-11-12,CUST812,Electronics,3,75,False
813,2023-10-03,CUST813,Electronics,3,150,False
814,2023-09-05,CUST814,Clothing,1,500,False
815,2023-08-27,CUST815,Clothing,3,75,False
816,2023-08-12,CUST816,Beauty,2,1000,False
817,2023-10-31,CUST817,Beauty,4,200,False
818,2023-05-18,CUST818,Electronics,1,500,False
819,2023-06-15,CUST819,Beauty,2,100,False
820,2023-05-06,CUST820,Electronics,4,200,False
821,2023-02-14,CUST821,Electronics,1,300,False
822,2023-05-23,CUST822,Beauty,3,150,False
823,2023-08-19,CUST823,Electronics,2,100,False
824,2023-05-05,CUST824,Clothing,4,120,False
825,2023-08-26,CUST825,Beauty,1,25,False
826,2023-10-19,CUST826,Clothing,1,300,False
827,2023-11-09,CUST827,Beauty,3,900,False
828,2023-12-09,CUST828,Electronics,4,1200,True
829,2023-07-14,CUST829,Beauty,3,90,False
830,2023-06-22,CUST830,Clothing,3,150,False
831,2023-01-15,CUST831,Electronics,4,100,False
832,2023-09-11,CUST832,Beauty,4,2000,True
833,2023-06-16,CUST833,Beauty,4,200,False
834,2023-04-04,CUST834,Beauty,2,60,False
835,2023-09-07,CUST835,Clothing,4,200,False
836,2023-04-19,CUST836,Clothing,1,50,False
837,2023-07-01,CUST837,Beauty,3,90,False
838,2023-05-13,CUST838,Electronics,2,600,False
839,2023-06-24,CUST839,Electronics,4,1200,True
840,2023-05-24,CUST840,Clothing,2,50,False
841,2023-11-02,CUST841,Electronics,4,100,False
842,2023-12-26,CUST842,Clothing,2,600,False
843,2023-05-22,CUST843,Beauty,3,1500,True
844,2023-10-12,CUST844,Clothing,3,150,False
845,2023-01-06,CUST845,Clothing,1,500,False
846,2023-09-22,CUST846,Beauty,1,50,False
847,2023-04-08,CUST847,Electronics,4,1200,True
848,2023-02-13,CUST848,Clothing,3,75,False
849,2023-05-04,CUST849,Clothing,2,50,False
850,2023-07-28,CUST850,Beauty,2,1000,False
851,2023-09-08,CUST851,Electronics,2,50,False
852,2023-10-12,CUST852,Clothing,1,300,False
853,2023-05-04,CUST853,Beauty,2,1000,False
854,2023-12-20,CUST854,Clothing,1,50,False
855,2023-09-01,CUST855,Beauty,1,25,False
856,2023-11-27,CUST856,Electronics,4,120,False
857,2023-12-31,CUST857,Electronics,2,50,False
858,2023-09-09,CUST858,Electronics,2,100,False
859,2023-08-18,CUST859,Electronics,3,1500,True
860,2023-01-09,CUST860,Clothing,4,200,False
861,2023-02-17,CUST861,Clothing,3,90,False
862,2023-05-31,CUST862,Electronics,4,1200,True
863,2023-04-24,CUST863,Electronics,2,50,False
864,2023-07-27,CUST864,Electronics,1,500,False
865,2023-12-21,CUST865,Clothing,1,300,False
866,2023-05-05,CUST866,Electronics,1,50,False
867,2023-06-06,CUST867,Electronics,1,500,False
868,2023-12-06,CUST868,Electronics,1,300,False
869,2023-10-25,CUST869,Beauty,3,1500,True
870,2023-07-08,CUST870,Electronics,4,120,False
871,2023-08-31,CUST871,Beauty,2,60,False
872,2023-10-11,CUST872,Beauty,3,75,False
873,2023-09-29,CUST873,Electronics,4,100,False
874,2023-06-26,CUST874,Beauty,1,30,False
875,2023-08-06,CUST875,Electronics,4,2000,True
876,2023-10-09,CUST876,Clothing,4,120,False
877,2023-06-19,CUST877,Clothing,1,25,False
878,2023-06-30,CUST878,Clothing,1,30,False
879,2023-12-26,CUST879,Clothing,1,30,False
880,2023-08-21,CUST880,Beauty,2,1000,False
881,2023-05-19,CUST881,Electronics,1,300,False
882,2023-06-06,CUST882,Electronics,2,50,False
883,2023-05-09,CUST883,Electronics,1,500,False
884,2023-04-29,CUST884,Clothing,2,60,False
885,2023-03-03,CUST885,Clothing,4,120,False
886,2023-04-09,CUST886,Electronics,3,900,False
887,2023-06-11,CUST887,Clothing,4,100,False
888,2023-03-03,CUST888,Electronics,4,100,False
889,2023-10-02,CUST889,Electronics,1,50,False
890,2023-12-20,CUST890,Electronics,2,50,False
891,2023-04-05,CUST891,Electronics,3,900,False
892,2023-04-09,CUST892,Electronics,1,50,False
893,2023-04-21,CUST893,Electronics,1,50,False
894,2023-09-05,CUST894,Electronics,1,30,False
895,2023-05-22,CUST895,Clothing,4,120,False
896,2023-10-29,CUST896,Electronics,2,50,False
897,2023-09-26,CUST897,Electronics,2,100,False
898,2023-11-02,CUST898,Clothing,3,90,False
899,2023-05-25,CUST899,Clothing,2,600,False
900,2023-02-21,CUST900,Clothing,2,60,False
901,2023-04-10,CUST901,Electronics,1,30,False
902,2023-06-01,CUST902,Beauty,1,50,False
903,2023-04-27,CUST903,Beauty,4,200,False
904,2023-07-04,CUST904,Clothing,1,500,False
905,2023-04-02,CUST905,Beauty,1,300,False
906,2023-06-04,CUST906,Clothing,1,50,False
907,2023-01-08,CUST907,Electronics,1,25,False
908,2023-12-29,CUST908,Beauty,4,1200,True
909,2023-10-01,CUST909,Electronics,1,300,False
910,2023-03-06,CUST910,Beauty,3,150,False
911,2023-05-21,CUST911,Electronics,3,900,False
912,2023-01-24,CUST912,Beauty,3,150,False
913,2023-01-28,CUST913,Electronics,3,90,False
914,2023-10-11,CUST914,Electronics,1,500,False
915,2023-05-30,CUST915,Beauty,3,90,False
916,2023-12-24,CUST916,Electronics,1,50,False
917,2023-03-06,CUST917,Electronics,4,200,False
918,2023-11-23,CUST918,Electronics,3,90,False
919,2023-09-09,CUST919,Beauty,2,50,False
920,2023-02-22,CUST920,Beauty,3,75,False
921,2023-01-07,CUST921,Electronics,3,75,False
922,2023-10-21,CUST922,Electronics,1,50,False
923,2023-05-26,CUST923,Beauty,3,900,False
924,2023-08-29,CUST924,Beauty,2,100,False
925,2023-09-03,CUST925,Electronics,1,300,False
926,2023-08-14,CUST926,Electronics,1,30,False
927,2023-06-24,CUST927,Electronics,4,2000,True
928,2023-04-05,CUST928,Clothing,4,1200,True
929,2023-01-27,CUST929,Beauty,3,75,False
930,2023-05-10,CUST930,Clothing,4,200,False
931,2023-09-02,CUST931,Beauty,4,120,False
932,2023-02-28,CUST932,Beauty,4,100,False
933,2023-02-03,CUST933,Beauty,1,30,False
934,2023-07-25,CUST934,Beauty,1,500,False
935,2023-09-09,CUST935,Beauty,1,50,False
936,2023-02-07,CUST936,Beauty,4,200,False
937,2023-10-23,CUST937,Beauty,1,500,False
938,2023-11-19,CUST938,Clothing,4,200,False
939,2023-12-18,CUST939,Electronics,1,300,False
940,2023-01-28,CUST940,Electronics,1,30,False
941,2023-03-19,CUST941,Clothing,2,50,False
942,2023-03-18,CUST942,Clothing,3,1500,True
943,2023-10-16,CUST943,Clothing,4,1200,True
944,2023-06-05,CUST944,Clothing,2,50,False
945,2023-02-13,CUST945,Beauty,1,25,False
946,2023-05-08,CUST946,Electronics,4,2000,True
947,2023-03-02,CUST947,Beauty,1,300,False
948,2023-10-13,CUST948,Electronics,3,75,False
949,2023-08-02,CUST949,Electronics,2,50,False
950,2023-11-07,CUST950,Clothing,3,900,False
951,2023-11-02,CUST951,Beauty,2,100,False
952,2023-11-13,CUST952,Clothing,1,25,False
953,2023-04-26,CUST953,Beauty,3,90,False
954,2023-09-25,CUST954,Electronics,3,900,False
955,2023-07-14,CUST955,Clothing,1,25,False
956,2023-08-19,CUST956,Clothing,3,1500,True
957,2023-08-15,CUST957,Electronics,4,120,False
958,2023-06-02,CUST958,Electronics,2,50,False
959,2023-10-29,CUST959,Electronics,2,60,False
960,2023-08-08,CUST960,Clothing,2,60,False
961,2023-06-06,CUST961,Beauty,4,200,False
962,2023-10-19,CUST962,Clothing,2,60,False
963,2023-11-14,CUST963,Beauty,1,50,False
964,2023-01-31,CUST964,Clothing,3,900,False
965,2023-11-09,CUST965,Clothing,4,200,False
966,2023-02-20,CUST966,Electronics,2,1000,False
967,2023-04-17,CUST967,Beauty,1,25,False
968,2023-11-17,CUST968,Clothing,3,900,False
969,2023-04-19,CUST969,Clothing,3,900,False
970,2023-05-16,CUST970,Electronics,4,2000,True
971,2023-12-05,CUST971,Electronics,4,200,False
972,2023-02-11,CUST972,Beauty,4,100,False
973,2023-03-22,CUST973,Clothing,1,50,False
974,2023-05-03,CUST974,Beauty,1,30,False
975,2023-03-30,CUST975,Clothing,4,200,False
976,2023-10-10,CUST976,Beauty,2,600,False
977,2023-02-08,CUST977,Electronics,3,75,False
978,2023-03-22,CUST978,Clothing,3,150,False
979,2023-01-02,CUST979,Beauty,1,25,False
980,2023-07-29,CUST980,Electronics,3,75,False
981,2023-08-19,CUST981,Electronics,2,60,False
982,2023-12-19,CUST982,Beauty,3,90,False
983,2023-11-01,CUST983,Clothing,1,300,False
984,2023-08-29,CUST984,Clothing,1,500,False
985,2023-05-30,CUST985,Electronics,2,50,False
986,2023-01-17,CUST986,Clothing,2,1000,False
987,2023-04-29,CUST987,Clothing,3,900,False
988,2023-05-28,CUST988,Clothing,3,75,False
989,2023-12-28,CUST989,Electronics,1,25,False
990,2023-05-25,CUST990,Beauty,2,1000,False
991,2023-12-26,CUST991,Clothing,2,100,False
992,2023-08-21,CUST992,Electronics,2,60,False
993,2023-02-06,CUST993,Electronics,3,150,False
994,2023-12-18,CUST994,Beauty,2,1000,False
995,2023-04-30,CUST995,Clothing,1,30,False
996,2023-05-16,CUST996,Clothing,1,50,False
997,2023-11-17,CUST997,Beauty,3,90,False
998,2023-10-29,CUST998,Beauty,4,100,False
999,2023-12-05,CUST999,Electronics,3,150,False
1000,2023-04-12,CUST1000,Electronics,4,120,False
